Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,pre-miRNA Processing (GO:0031054),1/12,0.2042116357637058,0.4720144389508923,0,0,4.741779497098646,7.532783287545781,AGO2
GO_Biological_Process_2023,Protein Heterotetramerization (GO:0051290),1/12,0.2042116357637058,0.4720144389508923,0,0,4.741779497098646,7.532783287545781,CPSF6
GO_Biological_Process_2023,Protein Insertion Into Mitochondrial Inner Membrane (GO:0045039),1/12,0.2042116357637058,0.4720144389508923,0,0,4.741779497098646,7.532783287545781,TIMM8A
GO_Biological_Process_2023,Quinone Biosynthetic Process (GO:1901663),1/12,0.2042116357637058,0.4720144389508923,0,0,4.741779497098646,7.532783287545781,PDSS1
GO_Biological_Process_2023,Regulation Of Epithelial To Mesenchymal Transition (GO:0010717),3/83,0.2062020655192586,0.4749408230402596,0,0,1.959525401069519,3.093892089519393,FOXA1;GATA3;EZH2
GO_Biological_Process_2023,Epigenetic Regulation Of Gene Expression (GO:0040029),3/83,0.2062020655192586,0.4749408230402596,0,0,1.959525401069519,3.093892089519393,SUV39H2;CHEK1;EZH2
GO_Biological_Process_2023,Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060),3/83,0.2062020655192586,0.4749408230402596,0,0,1.959525401069519,3.093892089519393,CSNK1A1;PLK1;DDA1
GO_Biological_Process_2023,Neuron Projection Guidance (GO:0097485),4/124,0.206549655849506,0.4751849977262904,0,0,1.742895442359249,2.748919843980738,ROBO3;RELN;OPHN1;SEMA3G
GO_Biological_Process_2023,Regulation Of Stem Cell Differentiation (GO:2000736),2/45,0.208035650993519,0.4759561601952113,0,0,2.4285271317829458,3.8128988597742,MTCH2;BMPR1A
GO_Biological_Process_2023,Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173),2/45,0.208035650993519,0.4759561601952113,0,0,2.4285271317829458,3.8128988597742,GRB7;ERBB2
GO_Biological_Process_2023,Zymogen Activation (GO:0031638),2/45,0.208035650993519,0.4759561601952113,0,0,2.4285271317829458,3.8128988597742,PGK1;CYCS
GO_Biological_Process_2023,Negative Regulation Of Response To Biotic Stimulus (GO:0002832),2/45,0.208035650993519,0.4759561601952113,0,0,2.4285271317829458,3.8128988597742,YWHAZ;AURKB
GO_Biological_Process_2023,Membrane Organization (GO:0061024),5/167,0.208094711625766,0.4759561601952113,0,0,1.614645559538033,2.5346091759270166,PRKCI;RABIF;KIF20A;CEP55;LMNB1
GO_Biological_Process_2023,Positive Regulation Of Intracellular Protein Transport (GO:0090316),4/126,0.2144138724688706,0.4785884141801755,0,0,1.7141475849338548,2.639525270253026,ERBB2;ECT2;SAE1;RAPGEF3
GO_Biological_Process_2023,Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015),2/46,0.2149631839426977,0.4785884141801755,0,0,2.3732121212121213,3.648311709103284,LEP;PPARA
GO_Biological_Process_2023,T Cell Differentiation (GO:0030217),2/46,0.2149631839426977,0.4785884141801755,0,0,2.3732121212121213,3.648311709103284,LEP;GATA3
GO_Biological_Process_2023,Replication Fork Processing (GO:0031297),2/46,0.2149631839426977,0.4785884141801755,0,0,2.3732121212121213,3.648311709103284,PCNA;DONSON
GO_Biological_Process_2023,Development Of Primary Male Sexual Characteristics (GO:0046546),2/46,0.2149631839426977,0.4785884141801755,0,0,2.3732121212121213,3.648311709103284,MSH2;GATA3
GO_Biological_Process_2023,Epithelial Cell Migration (GO:0010631),2/46,0.2149631839426977,0.4785884141801755,0,0,2.3732121212121213,3.648311709103284,ANLN;ADGRA2
GO_Biological_Process_2023,Male Gonad Development (GO:0008584),2/46,0.2149631839426977,0.4785884141801755,0,0,2.3732121212121213,3.648311709103284,MSH2;GATA3
GO_Biological_Process_2023,Protein Sumoylation (GO:0016925),2/46,0.2149631839426977,0.4785884141801755,0,0,2.3732121212121213,3.648311709103284,SMC6;SAE1
GO_Biological_Process_2023,Regulation Of Kinase Activity (GO:0043549),3/85,0.2159979754120432,0.4785884141801755,0,0,1.911536454936742,2.929403322925248,ERBB2;MAPT;ECT2
GO_Biological_Process_2023,Regulation Of Osteoblast Differentiation (GO:0045667),3/85,0.2159979754120432,0.4785884141801755,0,0,1.911536454936742,2.929403322925248,CCNA2;IL6ST;BMPR1A
GO_Biological_Process_2023,Positive Regulation Of Protein Localization (GO:1903829),3/85,0.2159979754120432,0.4785884141801755,0,0,1.911536454936742,2.929403322925248,PLK1;CDK1;MAPT
GO_Biological_Process_2023,Regulation Of GTPase Activity (GO:0043087),6/214,0.217886046886694,0.4785884141801755,0,0,1.5095635496578892,2.300247385435436,FGD3;ERBB2;ECT2;CPEB2;RAPGEF3;EZH2
GO_Biological_Process_2023,ERBB2 Signaling Pathway (GO:0038128),1/13,0.2192212308979858,0.4785884141801755,0,0,4.346409574468085,6.596432249537418,ERBB2
GO_Biological_Process_2023,GTP Metabolic Process (GO:0046039),1/13,0.2192212308979858,0.4785884141801755,0,0,4.346409574468085,6.596432249537418,GNAI3
GO_Biological_Process_2023,Regulation Of Fatty Acid Beta-Oxidation (GO:0031998),1/13,0.2192212308979858,0.4785884141801755,0,0,4.346409574468085,6.596432249537418,PPARA
GO_Biological_Process_2023,acyl-CoA Biosynthetic Process (GO:0071616),1/13,0.2192212308979858,0.4785884141801755,0,0,4.346409574468085,6.596432249537418,ACLY
GO_Biological_Process_2023,Amyloid Precursor Protein Catabolic Process (GO:0042987),1/13,0.2192212308979858,0.4785884141801755,0,0,4.346409574468085,6.596432249537418,PSENEN
GO_Biological_Process_2023,Atrioventricular Valve Development (GO:0003171),1/13,0.2192212308979858,0.4785884141801755,0,0,4.346409574468085,6.596432249537418,BMPR1A
GO_Biological_Process_2023,Body Fluid Secretion (GO:0007589),1/13,0.2192212308979858,0.4785884141801755,0,0,4.346409574468085,6.596432249537418,NPR1
GO_Biological_Process_2023,Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905897),1/13,0.2192212308979858,0.4785884141801755,0,0,4.346409574468085,6.596432249537418,WFS1
GO_Biological_Process_2023,Cellular Response To Interleukin-4 (GO:0071353),1/13,0.2192212308979858,0.4785884141801755,0,0,4.346409574468085,6.596432249537418,GATA3
GO_Biological_Process_2023,Relaxation Of Muscle (GO:0090075),1/13,0.2192212308979858,0.4785884141801755,0,0,4.346409574468085,6.596432249537418,ATP1A2
GO_Biological_Process_2023,Response To Nerve Growth Factor (GO:1990089),1/13,0.2192212308979858,0.4785884141801755,0,0,4.346409574468085,6.596432249537418,MAPT
GO_Biological_Process_2023,Substrate-Dependent Cell Migration (GO:0006929),1/13,0.2192212308979858,0.4785884141801755,0,0,4.346409574468085,6.596432249537418,OPHN1
GO_Biological_Process_2023,Ubiquinone Biosynthetic Process (GO:0006744),1/13,0.2192212308979858,0.4785884141801755,0,0,4.346409574468085,6.596432249537418,PDSS1
GO_Biological_Process_2023,Interleukin-6-Mediated Signaling Pathway (GO:0070102),1/13,0.2192212308979858,0.4785884141801755,0,0,4.346409574468085,6.596432249537418,IL6ST
GO_Biological_Process_2023,Intracellular Potassium Ion Homeostasis (GO:0030007),1/13,0.2192212308979858,0.4785884141801755,0,0,4.346409574468085,6.596432249537418,ATP1A2
GO_Biological_Process_2023,Membrane Depolarization (GO:0051899),1/13,0.2192212308979858,0.4785884141801755,0,0,4.346409574468085,6.596432249537418,YWHAH
GO_Biological_Process_2023,Membrane Protein Intracellular Domain Proteolysis (GO:0031293),1/13,0.2192212308979858,0.4785884141801755,0,0,4.346409574468085,6.596432249537418,PSENEN
GO_Biological_Process_2023,Negative Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900226),1/13,0.2192212308979858,0.4785884141801755,0,0,4.346409574468085,6.596432249537418,CSNK1A1
GO_Biological_Process_2023,Negative Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900102),1/13,0.2192212308979858,0.4785884141801755,0,0,4.346409574468085,6.596432249537418,WFS1
GO_Biological_Process_2023,Negative Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040037),1/13,0.2192212308979858,0.4785884141801755,0,0,4.346409574468085,6.596432249537418,GATA3
GO_Biological_Process_2023,Negative Regulation Of Lyase Activity (GO:0051350),1/13,0.2192212308979858,0.4785884141801755,0,0,4.346409574468085,6.596432249537418,GNAI3
GO_Biological_Process_2023,Outer Mitochondrial Membrane Organization (GO:0007008),1/13,0.2192212308979858,0.4785884141801755,0,0,4.346409574468085,6.596432249537418,MTCH2
GO_Biological_Process_2023,Positive Regulation Of T Cell Receptor Signaling Pathway (GO:0050862),1/13,0.2192212308979858,0.4785884141801755,0,0,4.346409574468085,6.596432249537418,NECTIN2
GO_Biological_Process_2023,Positive Regulation Of Alpha-Beta T Cell Differentiation (GO:0046638),1/13,0.2192212308979858,0.4785884141801755,0,0,4.346409574468085,6.596432249537418,PNP
GO_Biological_Process_2023,Positive Regulation Of Cardiac Muscle Cell Proliferation (GO:0060045),1/13,0.2192212308979858,0.4785884141801755,0,0,4.346409574468085,6.596432249537418,BMPR1A
GO_Biological_Process_2023,Positive Regulation Of Macrophage Chemotaxis (GO:0010759),1/13,0.2192212308979858,0.4785884141801755,0,0,4.346409574468085,6.596432249537418,MAPK1
GO_Biological_Process_2023,Positive Regulation Of Superoxide Anion Generation (GO:0032930),1/13,0.2192212308979858,0.4785884141801755,0,0,4.346409574468085,6.596432249537418,MAPT
GO_Biological_Process_2023,Protein Insertion Into Mitochondrial Outer Membrane (GO:0045040),1/13,0.2192212308979858,0.4785884141801755,0,0,4.346409574468085,6.596432249537418,MTCH2
GO_Biological_Process_2023,Regulation Of Cellular Ketone Metabolic Process (GO:0010565),1/13,0.2192212308979858,0.4785884141801755,0,0,4.346409574468085,6.596432249537418,PPARA
GO_Biological_Process_2023,Cellular Component Assembly (GO:0022607),7/260,0.2209214229017641,0.4812558558892691,0,0,1.4484563614998398,2.1870940659306237,OPHN1;RANBP9;TRIP13;HORMAD1;EZR;YWHAZ;THSD4
GO_Biological_Process_2023,Negative Regulation Of Angiogenesis (GO:0016525),3/86,0.2209324035932943,0.4812558558892691,0,0,1.8884092519811868,2.851306278719262,CLDN5;NPR1;PGK1
GO_Biological_Process_2023,Regulation Of Interleukin-2 Production (GO:0032663),2/47,0.2219115783766107,0.4817881618838778,0,0,2.3203555555555555,3.493240231611697,PNP;EZR
GO_Biological_Process_2023,Protein Monoubiquitination (GO:0006513),2/47,0.2219115783766107,0.4817881618838778,0,0,2.3203555555555555,3.493240231611697,UHRF1;UBE2T
GO_Biological_Process_2023,Regulation Of T Cell Differentiation (GO:0045580),2/47,0.2219115783766107,0.4817881618838778,0,0,2.3203555555555555,3.493240231611697,ACTL6A;GATA3
GO_Biological_Process_2023,Generation Of Neurons (GO:0048699),5/172,0.2250221744991467,0.4854183813064628,0,0,1.5659004571502158,2.335628736356901,RELN;OPHN1;RACGAP1;ERBB2;MAPT
GO_Biological_Process_2023,Cellular Response To Mechanical Stimulus (GO:0071260),2/48,0.2288775967976342,0.4854183813064628,0,0,2.2697971014492757,3.3469700137013514,CHEK1;PDE2A
GO_Biological_Process_2023,Cellular Response To Radiation (GO:0071478),2/48,0.2288775967976342,0.4854183813064628,0,0,2.2697971014492757,3.3469700137013514,RAD51AP1;ECT2
GO_Biological_Process_2023,Cytoplasmic Microtubule Organization (GO:0031122),2/48,0.2288775967976342,0.4854183813064628,0,0,2.2697971014492757,3.3469700137013514,MAPT;EZR
GO_Biological_Process_2023,"Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)",2/48,0.2288775967976342,0.4854183813064628,0,0,2.2697971014492757,3.3469700137013514,ARF4;KDELR1
GO_Biological_Process_2023,Negative Regulation Of ERK1 And ERK2 Cascade (GO:0070373),2/48,0.2288775967976342,0.4854183813064628,0,0,2.2697971014492757,3.3469700137013514,RANBP9;EZR
GO_Biological_Process_2023,Post-Translational Protein Modification (GO:0043687),2/48,0.2288775967976342,0.4854183813064628,0,0,2.2697971014492757,3.3469700137013514,CCNA2;AURKB
GO_Biological_Process_2023,Regulation Of DNA Binding (GO:0051101),2/48,0.2288775967976342,0.4854183813064628,0,0,2.2697971014492757,3.3469700137013514,CDT1;HJURP
GO_Biological_Process_2023,Golgi Organization (GO:0007030),4/130,0.2303813340475882,0.4854183813064628,0,0,1.6593897612664368,2.436016310028397,RAB1A;CSNK1A1;CDK1;YWHAZ
GO_Biological_Process_2023,Positive Regulation Of Cell Adhesion (GO:0045785),3/88,0.230867819324702,0.4854183813064628,0,0,1.8437873545139984,2.702826215669297,ERBB2;AGR2;P4HB
GO_Biological_Process_2023,Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),5/174,0.2319061026764947,0.4854183813064628,0,0,1.5472100273589109,2.261127885176504,AGO2;ERBB2;CIRBP;LARP4B;ELAVL1
GO_Biological_Process_2023,Positive Regulation Of Cellular Process (GO:0048522),14/594,0.2329372940230707,0.4854183813064628,0,0,1.266277191982521,1.8449481231117375,SPAG5;ACTL6A;KIF14;TTK;FOXM1;CLDN5;PRC1;CHEK1;ERBB2;BIRC5;MAPT;P4HB;IL6ST;EZH2
GO_Biological_Process_2023,Regulation Of Cholesterol Storage (GO:0010885),1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,PPARA
GO_Biological_Process_2023,"RNA Phosphodiester Bond Hydrolysis, Endonucleolytic (GO:0090502)",1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,RNASEH1
GO_Biological_Process_2023,T Cell Proliferation (GO:0042098),1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,CTPS1
GO_Biological_Process_2023,Regulation Of Integrin Activation (GO:0033623),1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,KIF14
GO_Biological_Process_2023,Aorta Development (GO:0035904),1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,PDE2A
GO_Biological_Process_2023,Regulation Of Sequestering Of Triglyceride (GO:0010889),1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,PPARA
GO_Biological_Process_2023,Regulation Of Superoxide Anion Generation (GO:0032928),1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,MAPT
GO_Biological_Process_2023,Regulation Of Vesicle Size (GO:0097494),1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,RAB22A
GO_Biological_Process_2023,Renal Water Homeostasis (GO:0003091),1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,WFS1
GO_Biological_Process_2023,Resolution Of Meiotic Recombination Intermediates (GO:0000712),1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,TOP2A
GO_Biological_Process_2023,Smooth Muscle Contraction (GO:0006939),1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,APBB2
GO_Biological_Process_2023,Striated Muscle Cell Development (GO:0055002),1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,PGM5
GO_Biological_Process_2023,Striated Muscle Tissue Development (GO:0014706),1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,PGM5
GO_Biological_Process_2023,Establishment Of Spindle Localization (GO:0051293),1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,NUSAP1
GO_Biological_Process_2023,Ubiquinone Metabolic Process (GO:0006743),1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,PDSS1
GO_Biological_Process_2023,miRNA-mediated Gene Silencing By Inhibition Of Translation (GO:0035278),1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,AGO2
GO_Biological_Process_2023,Microvillus Assembly (GO:0030033),1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,EZR
GO_Biological_Process_2023,Mitochondrion Transport Along Microtubule (GO:0047497),1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,MAPT
GO_Biological_Process_2023,Negative Regulation Of Smooth Muscle Cell Migration (GO:0014912),1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,BMPR1A
GO_Biological_Process_2023,Positive Regulation Of Acute Inflammatory Response (GO:0002675),1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,IL6ST
GO_Biological_Process_2023,Positive Regulation Of Cytoplasmic Translation (GO:2000767),1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,SYNCRIP
GO_Biological_Process_2023,Positive Regulation Of Histone Acetylation (GO:0035066),1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,DEK
GO_Biological_Process_2023,Positive Regulation Of Long-Term Synaptic Potentiation (GO:1900273),1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,RELN
GO_Biological_Process_2023,Positive Regulation Of Telomere Maintenance In Response To DNA Damage (GO:1904507),1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,UCHL5
GO_Biological_Process_2023,Primary Alcohol Metabolic Process (GO:0034308),1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,GDE1
GO_Biological_Process_2023,Protein Homotrimerization (GO:0070207),1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,SCARA5
GO_Biological_Process_2023,Protein Trimerization (GO:0070206),1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,SCARA5
GO_Biological_Process_2023,Regulation Of ATP Biosynthetic Process (GO:2001169),1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,PPARA
GO_Biological_Process_2023,Regulation Of Bone Remodeling (GO:0046850),1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,LEP
GO_Biological_Process_2023,Regulation Of Cell Fate Specification (GO:0042659),1/14,0.233948462368341,0.4854183813064628,0,0,4.011865793780688,5.827854634635888,ESRP1
GO_Biological_Process_2023,Negative Regulation Of DNA Metabolic Process (GO:0051053),2/49,0.2358581157665466,0.4863197064925763,0,0,2.221390070921986,3.208853179274443,MSH6;MSH2
GO_Biological_Process_2023,Neurogenesis (GO:0022008),2/49,0.2358581157665466,0.4863197064925763,0,0,2.221390070921986,3.208853179274443,ERBB2;MAPT
GO_Biological_Process_2023,Positive Regulation Of miRNA Metabolic Process (GO:2000630),2/49,0.2358581157665466,0.4863197064925763,0,0,2.221390070921986,3.208853179274443,FOXA1;GATA3
GO_Biological_Process_2023,Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0010862),2/49,0.2358581157665466,0.4863197064925763,0,0,2.221390070921986,3.208853179274443,TTK;BMPR1A
GO_Biological_Process_2023,Cellular Response To Peptide Hormone Stimulus (GO:0071375),3/89,0.2358662938454081,0.4863197064925763,0,0,1.8222546946897151,2.632229022889907,RAB10;PRKCI;CPEB2
GO_Biological_Process_2023,Sodium Ion Transport (GO:0006814),3/89,0.2358662938454081,0.4863197064925763,0,0,1.8222546946897151,2.632229022889907,ATP1A2;SCN4B;SCN3A
GO_Biological_Process_2023,Positive Regulation Of Signal Transduction (GO:0009967),7/266,0.2374962632608826,0.4891676961614201,0,0,1.414463111760409,2.033436963463596,PRKCI;RELN;UBE2N;GATA3;IL6ST;UCHL5;LIMS2
GO_Biological_Process_2023,Positive Regulation Of Proteasomal Protein Catabolic Process (GO:1901800),3/90,0.2408836282275595,0.4956256241878761,0,0,1.8012170385395538,2.5639267815253133,CSNK1A1;PLK1;DDA1
GO_Biological_Process_2023,Negative Regulation Of Cell Motility (GO:2000146),4/133,0.2425452607415377,0.4959196285857069,0,0,1.6205499095953613,2.2956174326897165,CLDN5;CLDN19;GATA3;RECK
GO_Biological_Process_2023,Dicarboxylic Acid Metabolic Process (GO:0043648),2/50,0.242850122627119,0.4959196285857069,0,0,2.175,3.0783010013980068,ACLY;MTHFD2
GO_Biological_Process_2023,Intracellular Iron Ion Homeostasis (GO:0006879),2/50,0.242850122627119,0.4959196285857069,0,0,2.175,3.0783010013980068,SCARA5;CYBRD1
GO_Biological_Process_2023,Regulation Of Epithelial Cell Proliferation (GO:0050678),3/91,0.2459186027295773,0.4959196285857069,0,0,1.7806575109382596,2.4978256587563736,UHRF1;LEP;ERBB2
GO_Biological_Process_2023,Regulation Of RNA Metabolic Process (GO:0051252),3/91,0.2459186027295773,0.4959196285857069,0,0,1.7806575109382596,2.4978256587563736,ESRP1;RBM12;MCM2
GO_Biological_Process_2023,Regulation Of Cellular Response To Heat (GO:1900034),1/15,0.2483986281367428,0.4959196285857069,0,0,3.725113981762918,5.188042427452689,MAPT
GO_Biological_Process_2023,B Cell Mediated Immunity (GO:0019724),1/15,0.2483986281367428,0.4959196285857069,0,0,3.725113981762918,5.188042427452689,MSH2
GO_Biological_Process_2023,DNA Double-Strand Break Processing (GO:0000729),1/15,0.2483986281367428,0.4959196285857069,0,0,3.725113981762918,5.188042427452689,UBE2N
GO_Biological_Process_2023,Regulation Of Lipoprotein Lipase Activity (GO:0051004),1/15,0.2483986281367428,0.4959196285857069,0,0,3.725113981762918,5.188042427452689,GPIHBP1
GO_Biological_Process_2023,Regulation Of miRNA-mediated Gene Silencing (GO:0060964),1/15,0.2483986281367428,0.4959196285857069,0,0,3.725113981762918,5.188042427452689,ELAVL1
GO_Biological_Process_2023,Amyloid-Beta Metabolic Process (GO:0050435),1/15,0.2483986281367428,0.4959196285857069,0,0,3.725113981762918,5.188042427452689,PSENEN
GO_Biological_Process_2023,Astrocyte Development (GO:0014002),1/15,0.2483986281367428,0.4959196285857069,0,0,3.725113981762918,5.188042427452689,MAPT
GO_Biological_Process_2023,Cellular Response To Estrogen Stimulus (GO:0071391),1/15,0.2483986281367428,0.4959196285857069,0,0,3.725113981762918,5.188042427452689,ESR1
GO_Biological_Process_2023,Regulation Of Telomere Maintenance In Response To DNA Damage (GO:1904505),1/15,0.2483986281367428,0.4959196285857069,0,0,3.725113981762918,5.188042427452689,UCHL5
GO_Biological_Process_2023,Coenzyme A Metabolic Process (GO:0015936),1/15,0.2483986281367428,0.4959196285857069,0,0,3.725113981762918,5.188042427452689,ACLY
GO_Biological_Process_2023,Epiboly Involved In Wound Healing (GO:0090505),1/15,0.2483986281367428,0.4959196285857069,0,0,3.725113981762918,5.188042427452689,CCNA2
GO_Biological_Process_2023,Stem Cell Development (GO:0048864),1/15,0.2483986281367428,0.4959196285857069,0,0,3.725113981762918,5.188042427452689,NOLC1
GO_Biological_Process_2023,Sympathetic Nervous System Development (GO:0048485),1/15,0.2483986281367428,0.4959196285857069,0,0,3.725113981762918,5.188042427452689,GATA3
GO_Biological_Process_2023,Folic Acid-Containing Compound Metabolic Process (GO:0006760),1/15,0.2483986281367428,0.4959196285857069,0,0,3.725113981762918,5.188042427452689,MTHFD2
GO_Biological_Process_2023,Melanosome Transport (GO:0032402),1/15,0.2483986281367428,0.4959196285857069,0,0,3.725113981762918,5.188042427452689,MLPH
GO_Biological_Process_2023,Midbody Abscission (GO:0061952),1/15,0.2483986281367428,0.4959196285857069,0,0,3.725113981762918,5.188042427452689,KIF20A
GO_Biological_Process_2023,Negative Regulation Of DNA Replication (GO:0008156),1/15,0.2483986281367428,0.4959196285857069,0,0,3.725113981762918,5.188042427452689,CDT1
GO_Biological_Process_2023,Pigment Granule Transport (GO:0051904),1/15,0.2483986281367428,0.4959196285857069,0,0,3.725113981762918,5.188042427452689,MLPH
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Apoptotic Process (GO:2000353),1/15,0.2483986281367428,0.4959196285857069,0,0,3.725113981762918,5.188042427452689,PRKCI
GO_Biological_Process_2023,Positive Regulation Of Immunoglobulin Mediated Immune Response (GO:0002891),1/15,0.2483986281367428,0.4959196285857069,0,0,3.725113981762918,5.188042427452689,NECTIN2
GO_Biological_Process_2023,Positive Regulation Of Secretion (GO:0051047),1/15,0.2483986281367428,0.4959196285857069,0,0,3.725113981762918,5.188042427452689,NPR1
GO_Biological_Process_2023,Positive Regulation Of Syncytium Formation By Plasma Membrane Fusion (GO:0060143),1/15,0.2483986281367428,0.4959196285857069,0,0,3.725113981762918,5.188042427452689,RAPGEF3
GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase III (GO:0045945),1/15,0.2483986281367428,0.4959196285857069,0,0,3.725113981762918,5.188042427452689,DEK
GO_Biological_Process_2023,Regulation Of Bicellular Tight Junction Assembly (GO:2000810),1/15,0.2483986281367428,0.4959196285857069,0,0,3.725113981762918,5.188042427452689,CLDN5
GO_Biological_Process_2023,Positive Regulation Of Apoptotic Process (GO:0043065),7/270,0.248766223122907,0.4959196285857069,0,0,1.392662624601788,1.9375302985563472,TOP2A;FOXA1;MTCH2;MELK;ACVR1C;ECT2;SPDEF
GO_Biological_Process_2023,Regulation Of Stress-Activated MAPK Cascade (GO:0032872),2/51,0.2498507127241665,0.4959196285857069,0,0,2.1305034013605444,2.9547774598548933,MAPK1;FOXM1
GO_Biological_Process_2023,Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024),2/51,0.2498507127241665,0.4959196285857069,0,0,2.1305034013605444,2.9547774598548933,P4HB;LIMS2
GO_Biological_Process_2023,Microtubule Bundle Formation (GO:0001578),2/51,0.2498507127241665,0.4959196285857069,0,0,2.1305034013605444,2.9547774598548933,PLK1;KIF20A
GO_Biological_Process_2023,Positive Regulation Of Actin Filament Bundle Assembly (GO:0032233),2/51,0.2498507127241665,0.4959196285857069,0,0,2.1305034013605444,2.9547774598548933,ARHGEF15;RAPGEF3
GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078),2/51,0.2498507127241665,0.4959196285857069,0,0,2.1305034013605444,2.9547774598548933,PRKCI;AGR2
GO_Biological_Process_2023,B Cell Activation (GO:0042113),3/92,0.2509700129111754,0.4976391284236715,0,0,1.7605599951931743,2.4338365483039426,TPD52;MSH2;CTPS1
GO_Biological_Process_2023,Protein Polyubiquitination (GO:0000209),6/226,0.2548322619956721,0.5014454518541342,0,0,1.4263415829453563,1.9500225333491576,UBE2C;UBE2S;UBE2T;UBE2N;UBE2G1;DDA1
GO_Biological_Process_2023,Negative Regulation Of Amide Metabolic Process (GO:0034249),3/93,0.2560366699643389,0.5014454518541342,0,0,1.740909090909091,2.3718747856313738,SYNCRIP;GRB7;TYMS
GO_Biological_Process_2023,Adenylate Cyclase-Inhibiting G Protein-Coupled Receptor Signaling Pathway (GO:0007193),2/52,0.2568570861111889,0.5014454518541342,0,0,2.0877866666666667,2.837793615820124,PDE2A;GNAI3
GO_Biological_Process_2023,Cellular Response To Ionizing Radiation (GO:0071479),2/52,0.2568570861111889,0.5014454518541342,0,0,2.0877866666666667,2.837793615820124,RAD51AP1;ECT2
GO_Biological_Process_2023,Sprouting Angiogenesis (GO:0002040),2/52,0.2568570861111889,0.5014454518541342,0,0,2.0877866666666667,2.837793615820124,ADGRA2;RECK
GO_Biological_Process_2023,Negative Regulation Of Innate Immune Response (GO:0045824),2/52,0.2568570861111889,0.5014454518541342,0,0,2.0877866666666667,2.837793615820124,YWHAZ;AURKB
GO_Biological_Process_2023,"Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)",3/94,0.2611174009905269,0.5014454518541342,0,0,1.7216900746312511,2.311859883316179,RBM15;CIRBP;SRSF3
GO_Biological_Process_2023,Cellular Response To Hormone Stimulus (GO:0032870),3/94,0.2611174009905269,0.5014454518541342,0,0,1.7216900746312511,2.311859883316179,LEP;ATP1A2;ESR1
